x0,x1,x2,x3,y,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
-5.004,-0.559,-1.11,0.066,1.0,-3.635,-0.472,3.469,-0.015,-2.941,0.196,1.483,8.235,-2.044,2.284,0.433,-1.456,0.035,-0.939,0.271,-3.798
-5.472,-0.606,-1.139,0.202,1.0,-3.854,-0.644,4.134,-0.109,-3.116,-0.219,1.215,7.738,-2.089,2.398,-0.095,-1.442,0.276,-0.947,0.037,-4.476
-4.92,-0.465,-1.169,0.21,1.0,-3.553,-0.744,3.364,-0.323,-3.019,0.827,1.516,7.662,-2.11,2.321,0.197,-1.493,0.103,-0.978,0.131,-3.947
-5.667,-0.644,-1.208,0.062,1.0,-3.985,-0.717,3.11,-0.163,-3.179,-0.919,1.72,8.03,-2.082,1.985,0.533,-1.526,0.962,-0.731,0.42,-4.268
-5.781,-0.621,-2.024,0.012,1.0,-4.623,-0.909,4.384,-0.127,-2.93,0.8,0.32,7.735,-2.055,2.324,0.104,-1.635,1.099,-0.898,-0.063,-4.418
-4.813,-0.634,-1.717,0.172,1.0,-3.991,-0.651,3.515,0.011,-2.696,-0.284,0.723,7.666,-2.009,2.293,0.583,-1.519,0.286,-0.837,0.266,-3.558
-6.126,-0.446,-1.808,0.214,1.0,-4.383,-0.877,4.341,-0.131,-2.71,0.507,0.661,8.181,-2.187,2.307,0.23,-1.381,1.28,-0.845,0.118,-4.846
-5.922,-0.577,-1.051,0.212,1.0,-3.76,-0.532,4.17,-0.376,-3.105,0.947,1.4,8.173,-2.196,2.327,0.469,-1.447,1.033,-0.793,0.227,-4.689
-5.517,-0.671,-1.774,0.178,1.0,-4.332,-0.888,5.269,-0.152,-2.658,0.248,0.459,8.319,-2.273,2.33,0.041,-1.341,0.528,-0.928,-0.272,-4.544
-5.35,-0.742,-0.507,0.205,1.0,-2.663,-0.481,4.463,-0.667,-2.871,-1.151,1.392,7.483,-1.914,2.382,0.233,-1.49,1.104,-1.174,-0.134,-4.362
-5.453,-0.66,-1.186,0.075,1.0,-3.274,-0.551,3.618,-0.417,-2.387,-0.113,1.631,8.056,-2.267,2.425,-0.169,-1.417,0.91,-0.98,0.223,-4.549
-6.072,-0.702,-1.717,0.293,1.0,-4.547,-0.938,4.324,-0.288,-3.034,-0.211,0.823,7.957,-2.204,2.13,0.059,-1.392,0.969,-1.128,0.038,-5.025
-6.007,-0.461,-1.837,0.184,1.0,-4.442,-0.751,3.646,-0.036,-3.032,0.421,1.07,7.846,-2.138,2.323,0.53,-1.599,0.822,-1.078,0.094,-4.602
-6.141,-0.598,-2.654,0.406,1.0,-5.538,-0.739,3.765,0.073,-2.977,-1.012,0.264,8.265,-2.153,2.122,0.12,-1.486,0.544,-1.038,0.357,-5.162
-5.771,-0.58,-2.595,0.208,1.0,-5.235,-0.713,2.691,0.231,-2.94,-0.322,0.534,7.734,-2.035,2.075,-0.035,-1.397,0.85,-0.985,0.476,-4.88
-6.564,-0.507,-2.722,0.087,1.0,-5.5,-0.944,3.885,0.044,-3.015,0.223,-0.276,7.347,-2.228,2.034,-0.204,-1.29,1.251,-0.91,-0.124,-5.648
-5.838,-0.617,-2.067,0.274,1.0,-4.474,-0.886,4.708,-0.073,-2.851,0.545,0.463,8.184,-2.209,2.45,0.205,-1.216,0.64,-1.073,-0.05,-4.806
-5.024,-0.383,-1.341,0.045,1.0,-3.64,-0.494,3.852,0.194,-2.829,1.365,1.603,7.873,-1.977,2.171,0.058,-1.447,0.253,-1.051,0.283,-4.201
-5.011,-0.495,-1.689,0.459,1.0,-4.046,-0.593,4.174,0.013,-2.873,0.586,1.629,9.492,-2.158,2.341,0.383,-1.32,0.212,-0.984,0.152,-3.974
-5.389,-0.697,-2.379,0.38,1.0,-4.755,-0.975,4.394,-0.047,-2.763,0.46,0.21,8.304,-2.097,2.295,-0.143,-1.243,0.692,-1.045,0.282,-4.545
-4.94,-0.668,-1.581,0.001,1.0,-4.037,-0.849,3.816,0.183,-2.837,0.456,0.98,8.132,-2.266,2.02,0.172,-1.294,-0.008,-0.776,0.05,-4.114
-5.357,-0.567,-1.955,0.068,1.0,-4.641,-0.876,3.719,0.268,-3.018,0.269,0.808,7.479,-1.874,2.195,0.295,-1.55,0.112,-1.086,0.168,-3.784
-5.173,-0.623,-1.636,0.286,1.0,-4.288,-0.68,3.691,0.416,-3.002,0.54,0.614,7.18,-1.864,2.142,0.42,-1.469,0.201,-0.939,0.057,-3.953
-5.827,-0.681,-1.293,0.121,1.0,-3.954,-0.527,3.866,-0.2,-3.004,0.404,1.5,7.96,-2.01,2.255,0.204,-1.409,1.35,-0.907,0.209,-4.81
-5.384,-0.471,-0.913,0.238,1.0,-3.138,-0.322,4.488,-0.053,-2.768,0.992,2.057,8.775,-2.496,2.442,0.867,-1.333,0.155,-1.199,0.265,-4.036
-5.123,-0.588,-1.797,0.131,1.0,-4.29,-0.458,4.149,0.116,-2.773,-0.18,1.099,8.415,-2.288,2.303,0.24,-1.377,-0.316,-0.926,0.165,-4.228
-5.595,-0.66,-1.626,0.238,1.0,-4.486,-0.89,4.55,-0.053,-3.207,0.004,0.96,8.123,-2.103,2.276,0.43,-1.512,0.554,-0.863,0.1,-4.413
-6.27,-0.336,-1.321,0.255,1.0,-4.221,-0.589,4.845,-0.293,-3.336,0.416,0.824,7.978,-2.162,2.299,0.309,-1.473,0.992,-0.957,-0.266,-5.073
-5.257,-0.68,-1.898,0.3,1.0,-4.252,-0.857,4.734,0.19,-2.639,-0.406,0.706,9.058,-2.397,2.213,0.013,-1.027,0.161,-0.833,0.014,-4.609
-5.592,-0.475,-2.824,-0.112,1.0,-5.06,-0.778,4.277,0.168,-2.64,0.784,-0.218,7.959,-2.32,2.356,0.318,-1.417,0.705,-0.9,0.072,-4.385
-5.12,-0.533,-1.746,0.01,1.0,-4.343,-0.643,2.922,0.129,-2.767,0.548,1.166,7.829,-1.911,2.094,0.036,-1.633,0.443,-0.888,0.392,-4.062
-5.204,-0.601,-1.656,0.214,1.0,-4.158,-0.692,4.062,0.314,-2.768,-0.23,1.678,9.196,-2.339,2.208,0.917,-1.399,-0.085,-0.95,0.425,-3.996
-5.031,-0.395,-0.987,-0.04,1.0,-3.212,-0.504,4.233,0.185,-2.881,1.092,1.89,8.487,-2.126,2.378,-0.052,-1.46,0.345,-1.093,0.197,-4.154
-5.738,-0.358,-1.263,0.139,1.0,-3.661,-0.654,4.572,-0.097,-3.007,0.885,1.167,8.103,-2.264,2.325,0.232,-1.417,0.565,-0.979,-0.008,-4.593
-5.658,-0.62,-2.194,0.178,1.0,-4.665,-0.786,3.664,-0.114,-2.711,-0.315,0.474,7.194,-1.901,2.216,-0.223,-1.375,1.06,-1.185,0.294,-4.691
-5.74,-0.66,-1.215,0.404,1.0,-3.682,-0.544,4.152,-0.542,-2.989,-0.61,1.504,8.089,-2.324,2.326,0.269,-1.434,0.67,-1.189,0.196,-4.853
-5.592,-0.557,-2.411,0.227,1.0,-4.966,-0.983,4.9,0.219,-2.662,0.578,-0.003,8.12,-2.136,2.389,-0.051,-1.277,0.558,-0.735,-0.042,-4.781
-5.854,-0.666,-1.066,0.453,1.0,-3.518,-0.437,4.09,-0.48,-2.939,0.182,1.935,8.18,-2.313,2.354,-0.229,-1.35,0.866,-1.045,0.495,-5.093
-6.08,-0.638,-2.251,0.174,1.0,-4.95,-0.776,4.145,0.084,-2.863,-0.395,0.398,7.955,-2.2,2.327,-0.39,-1.259,0.748,-0.789,0.141,-5.452
-5.033,-0.654,-1.093,0.243,1.0,-3.489,-0.437,4.525,0.029,-2.972,-0.398,0.802,7.594,-1.9,2.485,0.07,-1.486,0.172,-0.999,0.025,-3.96
-5.682,-0.614,-0.894,0.273,1.0,-3.446,-0.742,4.055,-0.502,-3.047,-0.865,1.169,7.338,-1.866,2.29,-0.114,-1.459,1.118,-0.999,-0.025,-4.836
-5.358,-0.484,-1.801,0.118,1.0,-4.382,-0.75,3.869,-0.097,-2.782,-0.279,0.093,7.476,-2.048,2.095,-0.413,-1.437,1.027,-0.647,-0.116,-4.461
-5.13,-0.562,-0.65,0.402,1.0,-3.344,-0.662,4.698,-0.525,-3.231,0.232,1.187,7.523,-2.086,2.255,0.546,-1.313,0.232,-0.848,-0.126,-3.982
-5.325,-0.738,-1.663,0.131,1.0,-4.222,-0.867,4.408,0.003,-3.073,0.278,0.56,7.891,-2.067,2.341,0.383,-1.47,0.458,-0.785,0.092,-4.122
-5.855,-0.444,-0.848,0.266,1.0,-3.707,-0.523,3.843,-0.076,-3.361,1.024,2.173,8.387,-2.305,2.246,0.035,-1.421,0.343,-0.964,0.325,-4.881
-5.56,-0.603,-2.606,0.353,1.0,-5.266,-0.826,4.158,-0.047,-2.946,-0.107,0.076,8.167,-2.038,2.34,0.829,-1.62,0.58,-0.968,0.302,-4.123
-6.408,-0.549,-2.41,0.262,1.0,-5.02,-0.805,5.168,-0.141,-2.82,1.092,-0.844,7.321,-2.125,2.472,-0.332,-1.451,1.688,-0.927,-0.702,-5.24
-5.185,-0.659,-0.952,0.087,1.0,-3.158,-0.468,4.449,-0.149,-2.773,0.526,1.538,7.99,-2.044,2.402,0.089,-1.366,0.544,-1.117,0.366,-4.301
-6.441,-0.76,-2.195,0.331,1.0,-4.637,-0.78,3.2,-0.144,-2.965,-0.41,1.264,8.442,-2.277,2.028,0.755,-1.532,1.614,-0.99,0.373,-4.915
-4.919,-0.505,-1.73,-0.06,1.0,-3.778,-0.637,3.478,0.277,-2.539,0.347,1.386,8.741,-2.27,2.13,-0.083,-1.382,0.224,-1.036,0.367,-4.063
-5.871,-0.711,-1.801,0.139,1.0,-4.395,-0.868,4.942,-0.056,-2.872,-0.131,0.905,8.874,-2.254,2.529,-0.258,-1.193,0.747,-0.988,-0.11,-5.027
-5.252,-0.666,-0.181,0.368,1.0,-2.727,-0.575,5.14,-0.635,-2.861,0.189,1.153,7.558,-2.263,2.328,0.113,-1.249,0.625,-0.783,-0.554,-4.443
-5.777,-0.539,-1.147,0.232,1.0,-3.796,-0.717,3.526,-0.259,-3.06,-0.013,1.883,8.106,-2.206,2.164,0.501,-1.388,0.598,-1.116,0.245,-4.521
-5.589,-0.602,-1.151,0.235,1.0,-3.647,-0.8,4.909,-0.109,-2.999,-0.269,1.086,8.197,-2.351,2.566,0.241,-1.449,0.505,-0.976,-0.116,-4.543
-5.519,-0.527,-1.69,0.241,1.0,-4.187,-0.912,4.491,-0.107,-2.965,0.312,0.242,7.431,-2.228,2.356,0.41,-1.556,0.82,-0.883,-0.101,-4.157
-6.231,-0.636,-1.167,0.293,1.0,-3.638,-0.606,4.104,-0.399,-2.829,0.378,1.829,8.837,-2.382,2.289,-0.037,-1.174,1.353,-0.835,0.247,-5.175
-5.636,-0.631,-1.345,0.303,1.0,-3.985,-0.764,4.121,-0.17,-2.951,1.642,1.247,7.986,-2.121,2.392,-0.029,-1.453,0.799,-0.92,0.103,-4.684
-4.754,-0.717,-1.909,0.274,1.0,-3.998,-0.919,3.738,-0.037,-2.391,-0.14,0.187,7.967,-2.061,2.161,-0.184,-1.367,0.494,-0.785,-0.047,-3.952
-4.89,-0.456,-1.584,0.062,1.0,-3.714,-0.838,4.211,0.292,-2.6,-0.274,0.811,7.998,-2.086,2.618,0.54,-1.378,0.351,-1.01,0.101,-3.941
-4.802,-0.556,-0.508,-0.034,1.0,-2.752,-0.638,4.593,-0.201,-3.056,0.417,1.496,7.677,-1.87,2.391,-0.088,-1.276,0.507,-1.0,-0.284,-4.02
-4.953,-0.813,-0.129,0.183,1.0,-2.352,-0.577,3.742,-0.534,-2.921,-0.162,2.429,7.94,-2.022,2.307,-0.035,-1.416,0.492,-0.931,0.131,-4.33
-6.139,-0.8,-2.523,0.209,1.0,-5.255,-0.856,4.465,0.01,-2.863,0.511,-0.196,7.695,-2.215,2.264,0.372,-1.376,1.211,-0.797,0.152,-4.862
-5.077,-0.617,-1.161,0.112,1.0,-3.705,-0.747,3.692,0.047,-2.862,-0.126,1.309,7.763,-2.118,2.296,0.531,-1.455,0.245,-0.847,0.079,-3.889
-5.984,-0.704,-2.188,0.284,1.0,-4.858,-0.892,2.839,0.089,-2.956,0.139,0.943,8.119,-2.178,1.992,-0.404,-1.561,0.874,-1.115,0.332,-5.144
-6.022,-0.84,-1.846,0.285,1.0,-4.343,-0.944,4.191,-0.188,-2.884,-0.454,0.572,8.025,-2.063,2.305,-0.16,-1.561,1.323,-0.897,0.074,-4.875
-5.737,-0.457,-1.276,0.013,1.0,-4.062,-0.688,3.927,-0.058,-3.056,0.243,1.738,8.908,-2.286,2.053,-0.148,-1.388,0.742,-0.703,0.221,-4.967
-5.016,-0.628,-2.017,0.098,1.0,-4.366,-0.907,3.308,0.095,-2.822,-0.081,0.912,8.063,-1.881,2.125,0.951,-1.69,0.543,-0.997,0.185,-3.179
-5.255,-0.802,-1.45,0.116,1.0,-3.919,-0.587,3.344,-0.217,-2.953,0.43,1.16,7.77,-1.848,2.098,1.128,-1.664,0.953,-0.924,0.359,-3.527
-4.744,-0.652,-1.378,0.181,1.0,-3.522,-0.582,3.301,-0.211,-2.645,-0.983,1.099,7.349,-1.792,2.249,1.229,-1.565,0.425,-1.02,0.24,-3.079
-5.25,-0.406,-1.198,0.206,1.0,-3.947,-0.458,3.465,0.01,-3.08,0.089,1.678,8.051,-1.937,2.152,0.584,-1.707,0.314,-0.959,0.339,-3.886
-5.675,-0.571,-1.229,0.162,1.0,-3.882,-0.429,4.022,-0.264,-3.11,0.15,1.34,8.432,-2.291,2.313,0.784,-1.574,0.597,-0.841,0.355,-4.036
-6.014,-0.527,-1.228,0.469,1.0,-4.166,-0.818,4.681,-0.355,-3.397,0.793,1.165,8.165,-2.263,2.221,0.429,-1.642,0.663,-0.896,0.055,-4.312
-6.268,-0.691,-2.714,0.19,1.0,-5.457,-1.03,3.648,0.062,-2.865,0.726,0.373,8.382,-2.29,2.124,-0.017,-1.39,1.129,-0.861,0.307,-5.065
-5.226,-0.606,-1.831,0.147,1.0,-4.174,-0.869,4.729,0.136,-2.723,-0.289,0.0,8.2,-2.23,2.116,-0.036,-1.252,0.195,-0.767,-0.288,-4.439
-5.865,-0.64,-1.618,0.118,1.0,-4.105,-0.881,4.473,-0.149,-2.864,0.441,1.135,8.405,-2.554,2.365,-0.044,-1.429,0.54,-0.914,0.27,-4.772
-4.531,-0.53,-1.127,0.218,1.0,-3.262,-0.559,3.366,0.138,-2.768,-0.01,1.428,7.601,-2.109,2.199,0.147,-1.583,0.005,-0.785,0.221,-3.597
-4.85,-0.556,-2.042,0.252,1.0,-3.842,-1.026,4.699,-0.098,-2.333,0.901,0.168,7.817,-2.11,2.47,0.07,-1.133,0.568,-1.024,0.197,-4.207
-5.741,-0.644,-1.632,0.326,1.0,-4.396,-0.888,4.158,-0.038,-2.964,-0.41,0.91,8.657,-2.357,2.18,-0.212,-1.298,0.528,-0.787,0.153,-4.96
-5.719,-0.798,-0.791,0.117,1.0,-3.36,-0.548,4.273,-0.517,-2.986,-1.091,1.427,7.883,-1.949,2.405,0.043,-1.399,0.911,-0.966,0.188,-4.667
-5.532,-0.377,-0.913,0.234,1.0,-3.438,-0.451,3.701,-0.095,-2.918,0.804,1.815,8.059,-2.226,1.945,0.322,-1.647,0.767,-0.835,0.188,-4.205
-5.229,-0.614,-1.674,0.239,1.0,-3.837,-0.574,4.592,-0.061,-2.702,0.38,0.806,8.119,-2.187,2.535,-0.077,-1.187,0.401,-1.082,0.124,-4.45
-5.643,-0.417,-0.777,0.133,1.0,-3.357,-0.662,3.957,-0.307,-3.021,1.12,1.764,7.673,-1.925,2.388,0.427,-1.332,0.645,-1.156,-0.077,-4.389
-5.634,-0.596,-1.189,0.241,1.0,-3.741,-0.798,4.131,-0.368,-2.869,-0.333,0.962,7.731,-2.243,2.133,0.314,-1.557,0.692,-1.007,0.054,-4.44
-5.587,-0.45,-1.123,0.367,1.0,-3.427,-0.593,4.42,-0.4,-2.826,0.667,1.082,7.713,-2.129,2.242,0.028,-1.374,0.962,-1.026,0.051,-4.67
-5.217,-0.611,-0.874,0.137,1.0,-3.306,-0.736,4.382,-0.494,-2.853,0.687,1.186,7.936,-1.865,2.422,0.27,-1.427,0.738,-1.01,-0.198,-4.19
-5.546,-0.541,-1.101,0.312,1.0,-3.401,-0.714,3.292,-0.604,-2.811,0.901,2.087,8.412,-2.236,2.128,0.59,-1.578,1.021,-0.933,0.22,-4.165
-5.125,-0.421,-0.094,0.276,1.0,-2.738,-0.558,4.566,-0.438,-2.98,0.022,1.959,7.623,-1.957,2.261,0.68,-1.401,0.563,-0.825,-0.185,-3.736
-5.27,-0.446,-2.52,0.215,1.0,-4.793,-0.995,4.711,0.378,-2.528,0.726,-0.301,7.878,-2.125,2.229,1.013,-1.082,0.688,-0.938,-0.18,-4.133
-5.358,-0.612,-1.491,0.229,1.0,-4.326,-0.883,3.705,-0.07,-3.247,0.034,1.287,7.881,-1.947,2.305,0.678,-1.543,0.577,-0.882,0.201,-3.769
-5.753,-0.686,-0.793,-0.002,1.0,-2.999,-0.453,4.043,-0.442,-2.716,-0.262,2.085,8.222,-2.522,2.549,0.612,-1.549,0.883,-1.086,0.104,-4.369
-5.855,-0.2,-1.775,0.148,1.0,-4.262,-0.809,4.666,-0.012,-2.959,1.081,0.771,8.178,-2.107,2.346,0.199,-1.436,0.835,-1.054,-0.111,-4.518
-5.551,-0.516,-2.005,0.059,1.0,-4.595,-0.718,4.261,0.193,-2.856,0.937,0.449,7.928,-2.276,2.372,-0.134,-1.433,0.435,-0.94,0.002,-4.533
-5.415,-0.68,-1.76,0.298,1.0,-4.536,-0.798,4.144,0.042,-2.813,0.401,0.872,7.908,-2.135,2.106,0.912,-1.46,0.263,-0.88,0.268,-3.753
-5.762,-0.422,-1.371,0.142,1.0,-3.915,-0.63,3.587,-0.514,-2.92,0.724,0.827,6.789,-1.837,2.061,0.346,-1.29,1.429,-0.614,0.1,-4.634
-5.939,-0.705,-2.451,0.039,1.0,-5.253,-1.054,3.99,0.139,-2.919,-0.424,-0.108,7.746,-2.103,2.099,1.075,-1.755,0.589,-1.057,0.193,-3.916
-5.889,-0.658,-1.818,0.248,1.0,-4.628,-0.772,4.919,-0.162,-2.968,-1.418,0.31,8.228,-2.197,2.405,1.425,-1.389,1.004,-0.627,0.058,-4.089
-6.076,-0.804,-1.307,0.224,1.0,-3.7,-0.725,4.182,-0.323,-2.954,-0.504,1.145,8.333,-2.317,2.331,0.073,-1.401,1.182,-1.002,0.26,-5.119
-4.759,-0.578,-0.532,0.107,1.0,-2.912,-0.716,4.841,-0.256,-3.128,2.003,1.42,7.487,-2.009,2.465,0.627,-1.268,0.119,-0.825,-0.191,-3.795
-5.739,-0.573,-2.662,0.385,1.0,-5.329,-0.814,3.83,0.367,-2.961,0.185,0.101,7.984,-2.211,2.276,0.522,-1.55,0.391,-0.976,0.319,-4.238
-6.253,-0.597,-1.185,0.092,1.0,-4.038,-0.596,4.081,-0.152,-3.246,0.469,1.633,8.291,-2.105,2.154,0.058,-1.542,1.223,-0.865,0.179,-5.153
-5.247,-0.729,-1.305,0.125,1.0,-3.679,-0.848,3.764,-0.391,-2.849,0.439,1.249,8.186,-2.115,2.18,0.257,-1.486,0.62,-0.888,0.173,-4.215
-5.707,-0.404,-1.278,0.415,1.0,-3.717,-0.514,3.605,-0.103,-2.726,0.736,2.081,8.761,-2.236,2.128,0.118,-1.378,0.613,-1.119,0.313,-4.798
-4.871,-0.783,-1.43,0.421,1.0,-3.646,-0.485,3.365,0.019,-2.941,-0.382,1.27,7.986,-2.169,2.115,0.259,-1.459,0.265,-0.842,0.251,-3.864
-5.291,-0.634,-1.275,0.235,1.0,-3.518,-0.511,3.597,-0.372,-2.843,-0.483,1.534,8.065,-2.109,2.34,0.406,-1.555,0.94,-0.874,0.094,-4.015
-5.702,-0.745,-1.321,0.302,1.0,-3.737,-0.585,4.614,-0.32,-2.858,0.563,1.171,8.525,-2.432,2.378,-0.092,-1.482,0.764,-0.912,-0.066,-4.771
-5.985,-0.447,-1.224,0.159,1.0,-3.818,-0.505,3.398,-0.391,-2.777,0.026,1.944,8.925,-2.352,2.17,-0.405,-1.52,1.056,-0.903,0.29,-5.162
-5.041,-0.436,-1.219,0.212,1.0,-3.544,-0.466,3.83,-0.205,-2.906,1.159,1.494,7.922,-2.197,2.332,0.462,-1.443,0.151,-0.901,0.241,-4.022
-5.316,-0.779,-1.036,0.419,1.0,-3.615,-0.576,3.954,-0.434,-3.01,-0.043,1.241,7.516,-2.103,2.23,0.036,-1.39,0.613,-0.815,0.119,-4.408
-5.443,-0.493,-0.127,0.379,1.0,-2.594,-0.593,4.779,-0.577,-3.017,0.468,1.418,7.439,-2.217,2.222,0.408,-1.319,0.668,-0.761,-0.266,-4.268
-5.769,-0.569,-1.255,0.129,1.0,-3.658,-0.686,4.487,-0.138,-2.875,-0.449,1.777,9.232,-2.361,2.311,0.52,-1.413,0.834,-0.994,0.085,-4.498
-4.836,-0.685,-2.286,0.116,1.0,-4.785,-0.978,4.364,0.177,-2.943,-0.353,-0.835,6.943,-1.9,2.303,0.36,-1.354,0.373,-0.732,-0.249,-3.83
-5.548,-0.544,-1.047,0.345,1.0,-3.367,-0.653,4.175,-0.229,-2.815,0.197,1.534,7.876,-2.167,2.346,0.501,-1.57,0.608,-1.11,0.047,-4.143
-5.513,-0.909,-1.768,0.274,1.0,-4.254,-0.879,3.149,-0.337,-3.013,0.003,1.605,9.011,-2.364,1.999,0.886,-1.692,0.501,-1.001,0.143,-3.847
-5.218,-0.813,-0.936,0.326,1.0,-3.543,-0.712,3.554,-0.364,-3.032,0.576,1.59,7.613,-2.028,2.061,1.212,-1.612,0.391,-0.886,0.099,-3.512
-5.535,-0.46,-0.948,0.103,1.0,-3.524,-0.448,4.384,-0.074,-3.021,0.416,1.701,8.453,-2.281,2.313,0.536,-1.452,0.501,-0.897,0.191,-4.282
-5.34,-0.432,-1.121,0.29,1.0,-3.288,-0.6,4.268,0.026,-2.755,0.669,1.523,7.976,-2.335,2.281,0.182,-1.154,0.263,-1.119,0.025,-4.563
-5.861,-0.331,-1.105,0.239,1.0,-3.577,-0.586,4.852,-0.257,-2.919,1.535,0.864,7.606,-2.094,2.361,0.379,-1.227,1.05,-0.891,-0.198,-4.644
-5.682,-0.577,-0.816,0.156,1.0,-3.164,-0.742,4.232,-0.474,-2.901,0.778,1.282,7.755,-2.19,2.155,-0.397,-1.351,1.212,-0.772,0.008,-5.025
-5.565,-0.783,-1.099,0.236,1.0,-3.877,-0.715,3.902,-0.213,-3.298,-0.559,1.443,8.077,-2.099,2.267,1.098,-1.55,0.597,-0.919,0.291,-4.026
-6.247,-0.687,-1.331,0.328,1.0,-3.774,-0.621,3.854,-0.344,-2.914,-0.598,1.864,9.2,-2.485,2.305,0.726,-1.6,1.181,-1.002,0.101,-4.607
-5.671,-0.599,-1.06,0.381,1.0,-3.635,-0.617,3.489,-0.242,-3.1,-0.202,1.712,8.036,-2.319,2.139,-0.047,-1.647,0.617,-0.972,0.103,-4.332
-5.507,-0.61,-1.032,0.171,1.0,-3.549,-0.695,4.234,-0.337,-3.276,-0.741,1.237,8.034,-2.183,2.086,0.415,-1.765,0.82,-0.768,0.109,-3.665
-5.257,-0.684,-0.917,0.057,1.0,-3.419,-0.638,4.359,-0.32,-3.005,0.722,1.828,8.411,-2.086,2.333,0.611,-1.307,0.56,-0.864,0.123,-4.159
-6.569,-0.826,-1.955,0.098,1.0,-5.006,-0.929,3.11,-0.26,-3.278,-1.165,0.815,7.813,-2.376,2.058,0.438,-1.71,1.194,-0.868,0.24,-5.028
-5.875,-0.596,-2.346,0.254,1.0,-4.961,-0.976,4.907,0.191,-3.048,-0.484,-0.546,7.634,-2.252,2.428,-0.25,-1.462,0.652,-0.872,-0.29,-5.0
-6.106,-0.699,-2.297,0.02,1.0,-4.888,-0.883,3.845,-0.143,-2.976,0.392,0.238,7.671,-2.143,2.476,0.28,-1.675,1.191,-1.057,0.128,-4.807
-5.129,-0.801,-1.557,0.055,1.0,-3.713,-0.615,4.457,0.054,-2.684,0.322,0.966,8.305,-2.164,2.539,0.33,-1.337,0.204,-1.059,0.144,-4.227
-5.865,-0.518,-0.788,0.311,1.0,-3.504,-0.454,4.189,-0.358,-3.199,0.013,2.647,9.338,-2.346,2.315,0.666,-1.296,0.761,-1.005,0.294,-4.394
-5.346,-0.591,-0.674,0.094,1.0,-2.887,-0.605,4.129,-0.582,-2.768,0.149,1.616,7.958,-1.873,2.354,-0.028,-1.375,1.127,-0.803,0.03,-4.409
-5.541,-0.365,-1.986,-0.047,1.0,-4.195,-0.779,4.415,0.413,-2.804,0.507,0.494,7.878,-2.278,2.391,-0.06,-1.456,0.61,-0.999,0.05,-4.494
-5.469,-0.517,-0.451,0.04,1.0,-3.137,-0.82,4.384,-0.166,-3.049,0.703,2.383,8.455,-2.195,2.561,0.52,-1.474,0.267,-0.833,0.13,-4.034
-5.864,-0.788,-1.839,0.229,1.0,-4.4,-0.614,2.809,-0.287,-2.828,-0.71,1.261,8.091,-2.273,2.023,-0.206,-1.549,0.921,-0.913,0.358,-4.988
-5.457,-0.522,-0.454,0.051,1.0,-3.046,-0.68,3.284,-0.192,-3.134,0.873,2.079,7.067,-1.833,2.28,-0.505,-1.547,0.85,-0.915,-0.023,-4.846
-5.871,-0.616,-1.762,0.188,1.0,-4.74,-0.972,3.742,0.084,-3.223,-0.457,1.104,8.54,-2.365,2.374,0.322,-1.645,0.313,-0.863,0.164,-4.49
-5.208,-0.69,-1.066,0.269,1.0,-3.466,-0.537,4.482,-0.147,-2.943,0.029,1.462,8.809,-2.37,2.428,0.175,-1.486,0.39,-0.782,0.122,-4.308
-5.793,-0.405,-1.582,-0.054,1.0,-3.884,-0.582,4.244,0.17,-2.896,0.653,1.175,8.209,-2.311,2.397,-0.406,-1.619,0.8,-0.91,0.085,-4.879
-5.744,-0.424,-0.484,0.034,1.0,-3.361,-0.44,4.001,-0.134,-3.287,0.021,3.002,9.228,-2.428,2.235,0.851,-1.718,0.211,-0.939,0.185,-3.849
-5.035,-0.562,-1.323,0.291,1.0,-3.664,-0.627,3.996,0.186,-2.881,0.211,1.337,8.471,-2.237,2.21,0.063,-1.31,0.077,-1.01,0.277,-4.145
-6.233,-0.802,-1.392,0.12,1.0,-3.67,-0.768,4.755,-0.398,-2.853,-0.874,1.152,8.841,-2.289,2.357,0.494,-1.306,1.237,-1.241,0.303,-5.118
-5.392,-0.568,-0.542,0.244,1.0,-3.21,-0.648,4.277,-0.554,-3.392,-0.38,1.91,8.303,-2.147,2.106,0.67,-1.452,0.506,-0.942,0.062,-4.063
-5.041,-0.764,-1.325,0.01,1.0,-3.758,-0.558,3.648,0.15,-2.863,-0.779,0.913,7.84,-2.156,2.216,0.281,-1.599,0.121,-0.777,0.132,-3.806
-5.778,-0.658,-1.454,0.047,1.0,-3.839,-0.782,4.589,-0.14,-2.744,-0.163,0.872,8.672,-2.381,2.544,0.365,-1.502,0.86,-1.004,-0.184,-4.526
-5.152,-0.707,-1.996,0.258,1.0,-4.433,-0.588,4.13,-0.043,-2.881,0.211,0.809,8.72,-2.26,2.517,-0.091,-1.295,0.089,-0.904,0.18,-4.524
-5.947,-0.57,-2.002,0.343,1.0,-4.417,-0.711,4.59,-0.131,-2.736,-0.135,0.302,7.977,-2.14,2.386,0.243,-1.241,0.968,-0.966,-0.024,-4.913
-5.64,-0.615,-1.913,0.349,1.0,-4.226,-0.646,4.02,-0.036,-2.8,-0.199,0.814,8.347,-2.346,2.379,-0.151,-1.167,0.689,-0.965,0.212,-5.07
