x0,x1,x2,x3,y,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.356,-0.604,-2.267,0.212,0.0,0.428,2.817,-0.141,1.891,-0.324,-0.621,5.763,-0.306,0.241,-1.331,-4.13,4.95,-2.916,0.526,1.738,1.944
0.492,-0.593,-2.804,0.088,0.0,0.396,2.751,-0.339,1.792,-0.342,-0.691,6.388,-0.231,-0.109,-1.075,-4.155,4.186,-2.329,0.674,1.847,2.685
0.594,-0.183,-1.935,0.562,0.0,0.196,2.748,-0.2,1.779,-0.483,-0.948,5.289,0.064,-0.046,-0.45,-4.03,4.287,-2.336,1.274,1.576,1.433
0.852,-0.685,-2.746,0.118,0.0,0.175,3.018,-0.439,1.596,-0.228,-0.448,6.383,-0.224,0.13,-0.619,-4.178,4.616,-2.711,1.242,1.739,2.07
0.708,-0.443,-2.795,-0.55,0.0,0.115,2.403,-0.374,1.385,0.243,-0.409,6.45,-0.337,0.035,-0.388,-3.669,4.324,-2.168,0.732,1.238,2.798
0.8,-0.354,-3.38,1.215,0.0,0.426,3.86,-0.533,2.079,-0.84,-1.219,8.07,0.138,-0.044,-0.565,-5.093,4.603,-2.551,0.8,2.031,4.165
0.626,-0.472,-2.873,-0.427,0.0,0.142,2.427,-0.373,1.344,-0.1,-0.478,6.494,-0.33,-0.092,-0.747,-3.916,4.473,-2.531,0.194,1.515,2.28
0.917,-0.238,-2.665,1.272,0.0,0.306,3.349,-0.561,1.928,-0.94,-1.198,6.183,0.221,-0.192,-0.505,-4.435,4.629,-2.835,0.395,2.094,1.85
0.632,-0.406,-2.253,0.781,0.0,0.319,3.171,-0.198,1.662,-0.609,-1.219,6.0,0.011,-0.145,-0.72,-4.34,4.12,-2.193,0.25,1.829,2.277
0.823,-0.423,-2.869,0.323,0.0,0.123,3.302,-0.373,1.882,-0.379,-0.775,6.825,-0.398,0.094,-0.267,-4.558,4.585,-2.453,1.145,1.638,2.727
0.65,-0.302,-2.389,1.635,0.0,0.496,3.764,-0.184,2.405,-1.211,-1.506,6.269,0.186,-0.183,-0.89,-5.012,5.4,-3.102,1.112,2.445,1.666
0.717,-0.685,-3.284,-0.857,0.0,-0.058,2.708,-0.199,1.529,0.315,-0.061,7.536,-0.862,0.238,-0.648,-4.152,4.451,-2.513,1.088,1.099,3.453
0.674,-0.489,-2.493,0.405,0.0,0.195,2.97,-0.24,1.675,-0.339,-0.884,6.611,-0.063,-0.012,-0.718,-4.416,4.061,-2.227,1.183,1.693,2.93
0.87,-0.547,-2.605,0.245,0.0,0.234,2.726,-0.278,1.709,-0.412,-0.657,6.16,-0.13,0.041,-0.556,-4.282,4.28,-2.284,0.922,1.627,2.041
1.089,-0.248,-2.638,0.119,0.0,0.331,2.873,-0.582,1.556,-0.116,-0.507,6.267,-0.218,0.121,-0.644,-4.175,4.556,-2.509,0.448,1.62,1.973
0.775,-0.476,-2.421,1.76,0.0,0.184,3.56,-0.284,2.21,-1.14,-1.336,6.491,0.321,0.104,-0.693,-4.828,4.721,-2.815,0.106,2.153,2.146
0.846,-0.551,-3.014,0.17,0.0,0.28,3.052,-0.578,1.532,-0.359,-0.547,6.403,-0.352,-0.136,-0.634,-4.254,4.32,-2.448,0.875,1.461,2.562
0.837,-0.37,-2.788,0.551,0.0,0.111,3.202,-0.526,2.018,-0.631,-0.859,6.579,-0.23,0.048,-0.407,-4.752,4.912,-3.21,0.76,1.814,2.325
0.668,-0.444,-2.537,0.711,0.0,0.203,3.044,-0.321,1.781,-0.511,-0.845,5.922,-0.047,0.211,-0.655,-4.079,4.314,-2.324,0.769,1.789,1.782
0.651,-0.556,-2.686,0.261,0.0,0.307,3.004,-0.27,1.658,-0.399,-0.79,6.829,-0.206,-0.081,-0.838,-4.308,4.476,-2.6,1.105,1.725,2.822
0.552,-0.724,-2.845,-1.06,0.0,0.188,2.133,-0.43,1.673,0.478,-0.067,6.598,-1.029,-0.074,-0.955,-3.755,5.136,-3.106,0.272,1.109,2.371
0.613,-0.492,-2.546,0.179,0.0,0.374,2.848,-0.369,1.993,-0.46,-0.641,6.117,0.056,-0.027,-1.013,-4.433,4.823,-2.573,0.95,1.785,1.972
0.679,-0.396,-2.864,0.184,0.0,0.347,3.145,-0.187,1.897,-0.185,-0.664,7.371,-0.313,-0.029,-0.853,-4.55,4.933,-2.889,1.494,1.701,3.234
0.722,-0.535,-2.693,0.459,0.0,0.312,2.992,-0.274,1.896,-0.519,-0.564,6.958,-0.01,0.154,-0.559,-4.744,4.526,-2.387,0.639,1.791,2.83
0.797,-0.452,-2.903,2.041,0.0,0.407,4.081,-0.468,1.888,-1.585,-1.619,7.353,0.867,-0.019,-0.566,-4.956,3.963,-2.11,0.615,2.291,3.473
0.92,-0.474,-2.912,0.514,0.0,0.245,3.245,-0.429,1.698,-0.391,-0.723,7.237,0.004,-0.098,-0.599,-4.4,4.234,-2.145,0.627,1.627,3.013
0.728,-0.406,-2.847,0.772,0.0,0.346,3.244,-0.277,1.899,-0.52,-0.923,6.96,-0.017,0.222,-0.667,-4.582,4.826,-2.57,0.173,1.874,2.746
0.78,-0.693,-2.308,0.344,0.0,0.269,2.713,-0.418,1.783,-0.438,-0.71,5.601,0.136,-0.007,-0.787,-4.28,4.002,-2.292,1.041,1.797,1.817
0.786,-0.439,-3.065,0.65,0.0,0.129,3.317,-0.419,1.904,-0.469,-0.864,7.222,-0.146,0.124,-0.169,-4.54,4.235,-2.383,0.611,1.628,3.186
0.974,-0.399,-2.79,1.033,0.0,0.267,3.482,-0.504,2.091,-0.916,-1.041,6.512,0.264,0.016,-0.71,-4.913,4.59,-2.563,0.859,2.085,2.227
0.799,-0.558,-2.64,0.415,0.0,0.215,3.002,-0.307,1.991,-0.499,-0.749,6.818,-0.225,-0.083,-0.583,-4.564,4.759,-2.722,0.073,1.698,2.768
0.631,-0.363,-2.398,-0.039,0.0,0.31,2.794,-0.408,1.589,-0.152,-0.63,5.596,-0.267,0.061,-0.837,-3.84,4.318,-2.206,0.561,1.54,1.682
0.916,-0.667,-3.167,-0.343,0.0,0.311,2.96,-0.457,2.169,-0.037,-0.387,7.423,-0.418,0.077,-0.706,-4.797,4.76,-2.526,1.027,1.648,3.228
0.67,-0.447,-2.413,1.169,0.0,0.411,3.023,-0.374,1.673,-0.943,-1.095,5.941,0.498,0.272,-0.833,-4.332,3.701,-1.755,0.907,1.9,2.426
0.802,-0.498,-3.121,0.256,0.0,0.394,3.348,-0.442,1.999,-0.295,-0.589,7.289,-0.489,0.085,-0.713,-4.759,5.041,-2.902,0.972,1.522,2.877
0.763,-0.425,-2.499,1.127,0.0,0.396,3.078,-0.303,1.882,-0.785,-1.146,6.31,0.1,-0.022,-0.913,-4.528,4.56,-2.536,0.728,2.083,2.169
0.78,-0.596,-2.425,0.309,0.0,0.289,2.789,-0.276,1.945,-0.389,-0.638,5.566,-0.241,0.07,-0.631,-4.364,4.432,-2.494,0.717,1.781,1.365
0.593,-0.496,-2.488,0.682,0.0,0.374,3.411,-0.256,1.736,-0.675,-0.963,7.088,-0.115,0.008,-0.973,-4.221,4.455,-2.538,0.021,1.971,3.123
0.764,-0.739,-3.218,-0.577,0.0,0.264,2.885,-0.172,1.402,0.213,-0.174,7.081,-0.649,0.121,-0.782,-4.083,4.611,-2.708,1.034,1.366,3.244
0.792,-0.633,-2.689,-0.05,0.0,0.419,2.852,-0.269,1.584,-0.266,-0.585,6.517,-0.297,0.199,-0.932,-4.122,4.335,-2.46,1.101,1.621,2.665
0.782,-0.591,-2.352,-0.737,0.0,-0.141,2.352,-0.062,1.631,0.327,-0.148,5.571,-0.969,0.14,-0.392,-3.99,4.843,-2.847,0.594,1.153,1.378
0.766,-0.517,-2.899,0.983,0.0,0.246,3.484,-0.452,1.594,-0.722,-0.969,7.221,0.232,0.291,-0.655,-4.404,4.092,-2.148,0.494,1.725,3.243
0.575,-0.546,-2.131,0.265,0.0,0.218,2.496,-0.378,1.695,-0.367,-0.599,5.355,-0.124,-0.059,-0.951,-3.582,4.323,-2.381,0.621,1.551,1.471
0.996,-0.52,-3.25,0.556,0.0,0.179,3.638,-0.479,2.073,-0.474,-0.802,7.601,-0.016,0.055,-0.437,-4.89,4.7,-2.565,0.261,1.775,3.443
0.664,-0.486,-2.501,0.523,0.0,0.254,2.933,-0.308,1.78,-0.45,-0.935,5.859,-0.042,-0.03,-0.652,-4.371,4.588,-2.741,1.014,1.947,1.977
0.821,-0.605,-2.873,-0.092,0.0,0.483,2.678,-0.522,1.842,-0.162,-0.452,6.535,-0.402,0.194,-0.954,-4.408,4.894,-2.825,0.24,1.848,2.363
0.805,-0.344,-3.489,0.559,0.0,0.506,3.451,-0.662,2.245,-0.437,-0.747,7.543,-0.538,0.023,-0.93,-5.037,5.585,-3.469,0.365,1.827,2.833
0.91,-0.404,-3.093,0.484,0.0,0.39,3.47,-0.326,1.832,-0.579,-0.89,7.471,0.21,0.087,-0.778,-4.918,4.131,-2.072,0.692,1.886,3.998
0.819,-0.517,-2.954,0.634,0.0,0.071,3.313,-0.221,1.749,-0.446,-0.872,7.278,-0.098,0.245,-0.297,-4.534,4.633,-2.578,0.682,1.629,3.16
0.9,-0.455,-2.861,0.597,0.0,0.126,3.21,-0.425,1.661,-0.524,-1.015,6.76,0.085,-0.016,-0.462,-4.362,4.125,-2.198,1.362,1.773,2.894
0.552,-0.555,-3.003,-0.338,0.0,0.4,2.727,-0.277,1.165,-0.103,-0.48,7.383,-0.437,0.104,-1.017,-3.87,4.35,-2.182,0.467,1.705,3.833
0.415,-0.575,-2.176,0.665,0.0,0.381,2.852,-0.172,1.848,-0.607,-0.941,5.762,-0.027,-0.008,-1.148,-4.281,4.508,-2.463,1.0,2.043,1.731
1.007,-0.636,-2.665,0.777,0.0,0.703,2.909,-0.366,1.514,-0.756,-0.888,6.353,0.273,0.079,-0.925,-4.304,4.057,-2.343,1.092,1.956,2.35
0.535,-0.747,-2.593,0.116,0.0,0.263,2.986,-0.252,1.71,-0.391,-0.589,6.279,-0.127,0.06,-0.809,-4.194,4.378,-2.474,0.844,1.59,2.431
0.6,-0.643,-2.653,-0.842,0.0,0.183,2.368,-0.2,1.485,0.468,-0.099,6.074,-0.897,0.067,-0.715,-3.744,4.702,-2.769,0.41,1.256,2.345
0.837,-0.604,-3.224,-0.943,0.0,0.281,2.521,-0.421,1.494,0.208,-0.157,6.705,-0.481,-0.104,-0.758,-4.256,4.533,-2.476,0.651,1.357,2.726
0.931,-0.385,-2.37,1.111,0.0,0.543,3.271,-0.365,1.814,-0.825,-1.186,6.019,0.334,-0.017,-0.96,-4.644,3.856,-2.029,0.756,2.029,2.164
0.546,-0.477,-2.715,0.629,0.0,0.356,3.101,-0.133,1.87,-0.637,-0.839,6.861,-0.255,0.179,-0.926,-4.473,4.952,-2.791,0.639,1.835,2.632
0.392,-0.376,-2.566,-0.128,0.0,0.412,2.859,-0.193,1.52,-0.027,-0.745,6.538,-0.225,0.127,-0.872,-3.632,4.181,-2.224,0.793,1.551,3.013
0.712,-0.395,-2.583,0.658,0.0,0.517,3.233,-0.303,2.104,-0.778,-0.883,6.624,0.113,0.108,-0.846,-4.497,4.441,-2.542,0.59,1.895,2.687
0.834,-0.51,-2.927,0.233,0.0,-0.037,2.898,-0.494,1.765,-0.443,-0.674,6.792,-0.352,-0.036,-0.519,-4.166,4.686,-2.709,0.727,1.549,2.761
0.897,-0.313,-2.563,0.513,0.0,0.034,2.902,-0.463,1.506,-0.462,-0.843,6.099,-0.217,-0.106,-0.438,-4.262,4.382,-2.427,0.472,1.8,1.718
0.841,-0.591,-2.63,0.514,0.0,0.004,3.021,-0.332,1.693,-0.534,-0.841,6.861,0.179,-0.183,-0.349,-4.592,4.216,-2.303,1.157,1.721,2.936
0.763,-0.36,-2.678,0.389,0.0,0.35,3.013,-0.401,1.996,-0.509,-0.822,6.68,0.036,0.169,-0.879,-4.457,4.472,-2.399,0.393,1.841,2.685
0.644,-0.553,-2.794,-0.365,0.0,0.161,2.835,-0.381,1.908,-0.003,-0.429,6.805,-0.711,0.256,-0.696,-4.432,5.323,-3.056,0.991,1.46,2.488
0.559,-0.518,-2.524,-0.475,0.0,0.202,2.493,-0.089,1.471,-0.104,-0.499,6.149,-0.374,0.072,-0.752,-3.798,4.047,-2.298,1.061,1.259,2.59
0.492,-0.355,-2.585,0.696,0.0,0.459,3.274,-0.269,1.621,-0.652,-1.032,6.688,0.105,-0.009,-0.945,-4.26,4.021,-2.296,0.801,1.741,3.173
0.557,-0.637,-2.738,-0.138,0.0,0.133,2.719,-0.365,1.585,-0.127,-0.623,6.338,-0.498,0.046,-0.601,-3.804,4.096,-2.365,0.744,1.43,2.535
0.635,-0.538,-3.161,0.492,0.0,0.388,3.203,-0.455,1.904,-0.606,-0.815,6.791,0.071,-0.059,-0.934,-4.446,4.58,-2.479,0.748,1.903,2.886
1.002,-0.507,-2.859,0.745,0.0,0.261,3.415,-0.496,2.132,-0.472,-0.658,6.676,-0.269,-0.02,-0.568,-4.895,5.063,-2.826,0.271,1.811,2.208
0.652,-0.412,-2.553,-0.387,0.0,0.178,2.555,-0.385,2.006,-0.04,-0.454,6.043,-0.569,0.06,-0.864,-4.21,5.04,-2.897,0.783,1.517,1.803
0.636,-0.291,-2.776,0.482,0.0,0.183,3.225,-0.283,1.744,-0.466,-0.911,6.997,-0.04,-0.016,-0.54,-4.352,4.516,-2.627,0.369,1.795,3.131
0.878,-0.58,-2.414,1.341,0.0,0.452,3.395,-0.315,1.848,-0.946,-1.216,6.244,0.386,-0.017,-0.905,-4.345,4.113,-2.21,0.628,1.89,2.491
0.647,-0.345,-3.047,1.309,0.0,0.499,3.581,-0.386,1.968,-0.821,-1.243,7.386,0.067,-0.001,-1.056,-4.725,4.949,-3.078,0.919,2.13,3.113
0.754,-0.656,-2.328,0.505,0.0,0.351,2.789,-0.307,1.801,-0.662,-0.745,6.432,0.198,0.041,-0.849,-4.671,4.343,-2.435,0.628,2.047,2.134
0.879,-0.279,-2.728,0.211,0.0,0.365,2.882,-0.424,1.785,-0.333,-0.647,6.43,-0.181,-0.014,-0.759,-4.512,4.566,-2.534,0.518,1.766,2.115
0.44,-0.236,-2.177,0.521,0.0,0.38,2.725,-0.259,1.301,-0.463,-0.681,5.281,0.044,0.191,-1.008,-3.569,4.037,-2.239,0.831,1.656,1.527
0.725,-0.206,-2.426,0.173,0.0,0.267,2.81,-0.385,1.767,-0.342,-0.775,5.829,-0.291,0.145,-0.769,-4.242,4.444,-2.652,0.97,1.56,1.733
0.763,-0.51,-3.199,0.388,0.0,0.227,3.134,-0.344,1.797,-0.507,-0.726,7.508,-0.289,0.287,-0.704,-4.541,4.759,-2.637,0.137,1.595,3.538
0.728,-0.269,-2.095,1.162,0.0,0.384,3.376,-0.233,1.738,-0.941,-1.219,5.52,0.285,0.098,-0.707,-4.253,4.097,-2.266,0.907,1.996,1.446
0.702,-0.492,-2.725,0.133,0.0,0.201,2.705,-0.395,1.742,-0.171,-0.697,6.464,-0.404,0.066,-0.99,-3.889,4.494,-2.638,0.568,1.636,2.389
0.964,-0.513,-3.451,0.163,0.0,0.169,3.404,-0.505,1.79,-0.331,-0.567,8.04,-0.146,-0.101,-0.483,-4.884,5.004,-2.772,1.083,1.869,3.704
0.928,-0.306,-2.748,1.217,0.0,-0.007,3.427,-0.481,2.03,-0.807,-1.128,6.991,0.19,0.163,-0.33,-4.877,4.703,-2.691,0.441,1.938,2.821
0.808,-0.678,-2.523,-0.28,0.0,0.211,2.783,-0.234,1.291,-0.014,-0.39,6.318,-0.33,0.059,-0.55,-3.757,4.149,-2.435,1.054,1.401,2.421
0.886,-0.375,-2.076,1.295,0.0,0.332,3.211,-0.449,1.71,-0.876,-1.062,5.529,0.068,0.126,-0.598,-4.416,4.127,-2.272,0.373,1.929,1.541
0.846,-0.375,-2.621,0.631,0.0,0.411,3.288,-0.365,1.401,-0.702,-0.854,6.398,0.248,0.214,-0.906,-4.039,3.806,-1.79,1.041,1.769,2.585
0.927,-0.511,-2.953,1.105,0.0,0.029,3.436,-0.451,1.922,-0.751,-1.052,7.46,-0.078,-0.046,-0.198,-4.93,4.874,-2.807,0.377,1.896,3.001
0.75,-0.446,-3.052,-0.753,0.0,0.113,2.637,-0.501,1.555,0.266,-0.326,6.848,-0.706,0.045,-0.571,-3.706,4.48,-2.611,0.847,1.155,3.021
0.7,-0.61,-2.509,0.214,0.0,0.348,2.653,-0.263,1.664,-0.509,-0.647,6.248,0.213,0.243,-0.784,-4.044,4.348,-2.168,0.76,1.549,2.282
0.893,-0.604,-3.011,0.05,0.0,0.001,3.053,-0.46,1.832,-0.133,-0.623,7.122,-0.591,-0.076,-0.239,-4.444,4.766,-2.64,0.28,1.366,2.997
0.813,-0.564,-2.527,-0.673,0.0,0.076,2.345,-0.558,1.36,0.201,-0.315,5.569,-0.412,0.104,-0.365,-3.58,4.278,-2.324,1.148,1.239,1.544
0.93,-0.45,-2.699,-0.044,0.0,0.256,2.895,-0.424,1.828,-0.167,-0.548,6.501,-0.326,-0.149,-0.787,-4.466,4.851,-2.677,0.148,1.673,1.943
0.974,-0.333,-2.743,1.323,0.0,0.494,3.723,-0.314,1.936,-0.975,-1.0,6.971,0.504,0.271,-0.778,-4.99,4.396,-2.373,0.507,2.164,2.791
0.537,-0.709,-2.889,-0.114,0.0,0.363,2.903,-0.22,1.898,-0.196,-0.379,6.836,-0.291,0.21,-0.937,-4.198,4.84,-2.629,0.525,1.57,2.873
0.767,-0.573,-3.514,0.667,0.0,0.178,3.618,-0.482,1.757,-0.494,-0.794,8.104,-0.365,0.019,-0.734,-4.676,5.008,-2.959,1.368,1.94,3.925
0.682,-0.538,-2.867,0.172,0.0,0.019,2.886,-0.453,1.982,-0.158,-0.696,6.831,-0.417,0.061,-0.142,-4.465,4.602,-2.655,1.464,1.436,2.98
0.661,-0.314,-1.954,0.786,0.0,0.233,2.865,-0.307,1.851,-0.696,-0.996,5.017,0.083,-0.01,-0.733,-4.033,4.176,-2.452,0.727,1.848,1.175
0.894,-0.315,-2.69,0.81,0.0,0.322,3.089,-0.453,1.564,-0.55,-1.101,6.634,0.044,0.022,-0.822,-4.099,3.79,-1.809,1.012,1.858,2.927
0.865,-0.356,-3.175,0.598,0.0,0.162,3.272,-0.513,1.927,-0.583,-0.793,7.586,-0.196,0.111,-0.423,-4.523,4.714,-2.63,0.078,1.817,3.4
0.565,-0.646,-2.112,0.26,0.0,0.201,2.9,-0.168,1.658,-0.451,-0.77,5.522,-0.149,0.114,-0.679,-3.995,4.27,-2.463,0.709,1.807,1.455
0.753,-0.458,-2.988,0.854,0.0,0.285,3.415,-0.284,1.832,-0.67,-1.047,7.424,0.019,0.184,-0.537,-4.685,4.937,-2.703,0.965,1.965,3.108
0.584,-0.557,-2.813,0.979,0.0,0.299,3.295,-0.35,1.874,-0.821,-1.04,7.381,0.404,0.079,-0.736,-4.594,4.346,-2.402,0.386,1.963,3.611
0.695,-0.632,-2.043,1.031,0.0,0.398,3.197,-0.161,2.027,-0.886,-1.118,5.719,0.255,-0.034,-0.815,-4.632,3.96,-2.123,0.729,2.015,1.84
0.561,-0.308,-2.028,0.554,0.0,0.367,2.617,-0.258,1.732,-0.631,-0.715,5.076,0.225,0.305,-0.846,-4.178,4.474,-2.533,0.98,1.862,0.958
0.844,-0.657,-2.937,-0.454,0.0,0.309,2.835,-0.303,1.282,0.13,-0.332,6.777,-0.415,0.22,-0.939,-4.114,4.139,-2.316,1.073,1.526,2.894
0.57,-0.625,-2.283,0.813,0.0,0.239,3.176,-0.288,1.904,-0.595,-0.839,5.849,0.09,-0.026,-0.972,-4.024,4.334,-2.509,0.502,1.703,2.015
0.733,-0.758,-3.073,0.345,0.0,0.224,3.125,-0.369,1.848,-0.462,-0.636,7.281,-0.022,-0.025,-0.818,-4.64,4.363,-2.401,1.018,1.779,3.378
0.673,-0.405,-2.248,1.294,0.0,0.392,3.272,-0.332,1.712,-0.975,-1.31,6.059,0.653,0.164,-0.753,-4.211,3.994,-2.027,0.393,2.136,2.699
0.482,-0.545,-2.351,0.056,0.0,0.447,2.773,-0.186,1.537,-0.337,-0.753,5.782,-0.152,0.012,-1.081,-3.886,4.323,-2.397,0.244,1.781,1.881
0.75,-0.414,-2.514,1.132,0.0,0.308,3.539,-0.309,1.81,-0.878,-1.136,6.232,0.276,0.171,-0.65,-4.43,4.002,-2.149,0.534,1.977,2.409
0.8,-0.409,-2.755,0.679,0.0,0.291,3.134,-0.261,1.777,-0.699,-0.876,6.544,0.196,-0.075,-0.741,-4.647,4.208,-2.197,0.599,1.868,2.629
0.588,-0.475,-2.669,0.097,0.0,0.223,2.977,-0.484,1.521,-0.321,-0.619,6.408,-0.183,0.155,-0.665,-3.727,4.237,-2.143,0.675,1.664,2.661
0.393,-0.435,-1.853,1.176,0.0,0.418,3.046,-0.071,1.531,-1.011,-1.279,5.671,0.662,0.191,-1.165,-3.62,3.581,-1.666,0.759,1.853,2.392
0.725,-0.343,-2.726,1.279,0.0,0.26,3.51,-0.419,1.959,-0.926,-1.21,6.879,0.154,-0.092,-0.74,-4.646,4.545,-2.471,0.667,2.174,2.439
0.642,-0.692,-3.032,0.362,0.0,0.389,3.093,-0.22,1.784,-0.436,-0.659,7.522,-0.196,0.005,-0.827,-4.901,4.725,-2.645,0.92,1.819,3.523
0.693,-0.519,-2.773,-0.367,0.0,-0.002,2.803,-0.294,1.85,-0.008,-0.436,6.411,-0.664,0.074,-0.482,-4.019,5.225,-2.868,0.425,1.32,1.91
0.865,-0.359,-2.657,-0.268,0.0,0.226,2.806,-0.428,1.557,-0.15,-0.448,6.535,-0.563,0.184,-0.567,-4.318,4.459,-2.521,0.696,1.621,2.555
0.558,-0.435,-3.087,0.726,0.0,0.489,3.382,-0.326,1.758,-0.648,-0.902,7.407,0.207,0.077,-1.163,-4.665,4.113,-2.273,0.551,1.99,3.912
0.884,-0.695,-2.761,0.226,0.0,0.32,3.003,-0.355,1.716,-0.233,-0.626,6.607,-0.214,0.121,-0.704,-4.454,4.291,-2.325,0.762,1.535,2.822
0.681,-0.411,-2.637,1.018,0.0,0.57,3.318,-0.177,1.796,-0.88,-1.127,6.503,0.487,0.357,-0.949,-4.651,4.054,-1.826,0.696,2.068,2.659
0.625,-0.53,-2.863,0.454,0.0,0.264,3.38,-0.245,1.769,-0.464,-0.756,7.105,-0.18,0.134,-0.696,-4.414,4.798,-2.894,1.296,1.643,2.914
0.672,-0.493,-2.915,1.079,0.0,0.201,3.606,-0.35,1.843,-0.747,-1.135,7.4,0.279,0.078,-0.642,-4.387,3.847,-2.125,0.781,1.789,4.036
1.002,-0.519,-2.946,0.476,0.0,0.268,3.105,-0.512,2.012,-0.594,-0.748,6.367,-0.058,-0.091,-0.736,-4.886,4.833,-2.551,0.803,1.942,1.807
0.897,-0.547,-3.021,-0.067,0.0,0.262,2.941,-0.457,1.959,-0.189,-0.629,7.419,-0.376,-0.068,-0.666,-4.621,4.898,-2.735,0.752,1.624,3.157
0.864,-0.509,-2.204,0.62,0.0,0.388,2.797,-0.449,1.811,-0.738,-0.854,5.64,0.039,-0.065,-0.933,-4.124,4.51,-2.416,0.502,2.087,1.293
1.061,-0.756,-2.606,0.292,0.0,0.172,3.111,-0.474,1.876,-0.215,-0.683,6.401,-0.919,0.089,-0.416,-4.518,4.971,-2.969,0.788,1.687,1.865
0.877,-0.81,-3.328,-0.078,0.0,0.199,3.264,-0.344,1.551,-0.082,-0.492,8.052,-0.488,-0.029,-0.559,-4.582,4.332,-2.46,1.281,1.66,4.306
0.757,-0.633,-2.769,0.525,0.0,0.386,3.197,-0.36,1.659,-0.458,-0.81,7.15,-0.028,-0.033,-0.712,-4.391,4.42,-2.313,1.147,1.75,3.245
0.699,-0.694,-3.295,-0.347,0.0,0.367,3.057,-0.166,2.043,-0.142,-0.392,7.512,-0.635,0.059,-1.012,-4.735,5.049,-2.884,0.677,1.719,3.328
0.598,-0.626,-2.891,1.188,0.0,0.425,3.503,-0.352,2.444,-0.897,-1.221,7.261,-0.09,-0.208,-0.903,-5.035,5.896,-3.484,0.98,2.201,2.544
0.551,-0.558,-2.185,0.47,0.0,0.417,2.658,-0.189,1.568,-0.468,-0.688,5.502,-0.086,-0.043,-1.091,-3.73,4.129,-2.475,0.789,1.806,2.118
0.897,-0.522,-2.905,0.583,0.0,-0.032,3.196,-0.508,2.054,-0.488,-0.784,6.98,-0.411,-0.102,-0.27,-4.709,5.435,-3.38,0.005,1.604,2.337
0.88,-0.414,-2.748,0.042,0.0,0.126,3.059,-0.446,1.741,-0.195,-0.651,6.311,-0.252,0.077,-0.395,-4.219,4.415,-2.495,1.167,1.564,2.223
0.467,-0.681,-2.909,-0.188,0.0,0.349,2.949,-0.29,1.451,-0.286,-0.54,7.088,0.032,0.088,-1.205,-4.21,3.969,-2.311,1.118,1.715,3.81
0.931,-0.53,-2.949,-0.092,0.0,0.045,3.08,-0.43,1.656,-0.175,-0.571,6.995,-0.211,0.059,-0.356,-4.515,4.466,-2.608,0.604,1.796,2.907
1.052,-0.165,-2.525,0.178,0.0,0.28,2.772,-0.562,1.613,-0.335,-0.76,6.072,0.012,0.035,-0.697,-4.348,4.595,-2.462,0.46,1.728,1.538
0.806,-0.67,-2.993,-0.169,0.0,-0.028,3.054,-0.38,1.839,-0.078,-0.347,6.801,-0.384,0.161,-0.35,-4.545,4.803,-2.54,0.52,1.395,2.683
0.875,-0.599,-2.709,-0.014,0.0,0.35,2.75,-0.423,1.88,-0.347,-0.594,6.228,-0.106,-0.015,-0.815,-4.437,4.769,-2.532,0.297,1.684,1.762
0.981,-0.437,-3.223,0.662,0.0,0.413,3.146,-0.535,2.04,-0.541,-0.89,7.275,0.037,0.164,-0.54,-4.834,4.687,-2.565,0.978,1.849,2.976
0.774,-0.61,-2.502,0.329,0.0,0.498,2.611,-0.348,1.823,-0.33,-0.678,5.844,-0.215,0.171,-1.027,-4.28,4.428,-2.312,0.862,1.76,1.784
0.872,-0.4,-2.643,0.217,0.0,0.34,2.842,-0.418,1.659,-0.253,-0.741,6.408,-0.221,-0.05,-0.688,-4.365,4.558,-2.565,0.811,1.765,2.139
0.775,-0.489,-2.756,0.486,0.0,0.247,3.092,-0.367,1.76,-0.573,-0.977,6.716,-0.001,-0.095,-0.516,-4.344,4.363,-2.45,0.274,1.711,2.441
0.881,-0.482,-2.998,0.991,0.0,0.438,3.684,-0.433,1.533,-0.751,-1.068,7.429,0.69,0.098,-0.635,-4.773,3.619,-1.812,1.138,2.006,3.861
0.636,-0.649,-2.621,0.682,0.0,0.266,3.25,-0.156,1.873,-0.624,-0.804,7.367,0.017,0.052,-0.809,-4.603,4.431,-2.422,0.644,1.75,3.255
0.758,-0.324,-2.861,1.19,0.0,0.211,3.367,-0.322,2.106,-0.795,-1.198,6.87,0.011,-0.038,-0.673,-4.636,4.86,-2.852,0.829,1.859,2.443
0.614,-0.338,-2.501,0.207,0.0,0.364,3.019,-0.26,1.73,-0.469,-0.801,6.261,-0.054,-0.047,-0.914,-3.943,4.108,-2.259,1.516,1.684,2.545
0.814,-0.592,-2.975,0.081,0.0,0.126,3.063,-0.477,1.743,-0.218,-0.492,6.791,-0.484,-0.171,-0.458,-4.281,4.785,-2.656,0.634,1.422,2.609
0.836,-0.679,-3.557,0.323,0.0,0.454,3.494,-0.539,1.725,-0.268,-0.668,8.03,-0.306,0.069,-0.951,-4.567,4.72,-2.625,0.52,1.778,4.081
0.786,-0.349,-2.989,1.646,0.0,0.504,3.973,-0.382,1.643,-1.201,-1.32,7.325,0.652,0.042,-0.908,-4.748,3.871,-1.953,1.749,2.156,3.518
