x0,x1,x2,x3,y,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.622,-3.227,-0.806,0.469,1.0,1.907,5.584,3.265,-1.58,6.212,-0.306,2.074,-1.047,1.187,-3.424,-2.851,1.111,1.061,-6.166,-2.651,3.947
0.259,-2.562,-1.053,0.789,1.0,1.59,4.781,3.771,-1.382,5.374,0.276,2.452,-1.194,0.624,-3.349,-3.3,0.682,0.594,-5.043,-2.204,4.135
0.377,-3.181,-1.152,0.869,1.0,2.149,5.653,3.401,-1.37,6.531,-0.148,1.732,-1.06,0.98,-3.305,-2.425,1.114,1.199,-6.559,-2.889,3.6
0.461,-3.226,-0.935,0.661,1.0,2.158,5.834,3.671,-1.75,6.672,-0.128,2.337,-1.183,0.927,-3.589,-3.001,1.052,0.992,-6.626,-3.029,4.058
0.303,-3.276,-0.905,0.97,1.0,2.174,6.01,3.805,-1.555,6.769,-0.151,2.09,-1.26,1.0,-3.512,-2.806,0.937,1.038,-6.732,-2.858,3.885
0.337,-3.123,-0.968,0.783,1.0,2.034,5.885,3.689,-2.0,6.924,-0.03,2.309,-1.081,0.996,-3.626,-3.15,1.114,0.805,-6.267,-2.945,4.495
0.73,-2.799,-1.463,0.499,1.0,1.528,4.854,3.756,-2.025,5.517,-0.038,2.559,-0.88,0.889,-3.78,-2.89,0.963,0.885,-4.877,-2.254,4.022
0.413,-2.944,-1.367,0.565,1.0,1.676,5.298,3.931,-1.996,5.751,-0.3,2.457,-0.98,0.871,-3.752,-2.778,1.101,1.013,-5.439,-2.425,4.262
0.604,-3.453,-0.968,0.709,1.0,2.084,6.125,3.588,-1.742,6.839,-0.059,2.286,-1.224,0.878,-3.738,-2.819,1.088,1.095,-6.578,-3.032,4.082
0.592,-3.548,-0.964,0.442,1.0,2.383,6.795,3.524,-1.378,7.89,-0.195,1.899,-1.367,1.221,-3.519,-2.62,1.086,1.204,-7.841,-3.469,3.874
0.481,-2.133,-1.566,0.586,1.0,1.093,3.754,4.004,-2.673,4.12,-0.626,2.783,-0.5,0.85,-4.262,-3.398,0.962,0.81,-3.071,-1.844,4.802
0.54,-3.295,-0.729,0.892,1.0,2.212,5.961,3.678,-1.64,6.664,-0.009,2.197,-1.246,0.856,-3.585,-3.275,1.04,0.81,-6.746,-3.249,4.326
0.587,-2.802,-1.299,0.847,1.0,1.536,5.164,3.607,-2.028,5.778,-0.107,2.323,-0.961,0.944,-3.681,-3.086,0.922,0.92,-4.859,-2.422,4.464
0.403,-3.913,-0.416,0.741,1.0,2.853,6.828,3.648,-1.214,7.936,-0.19,1.9,-1.501,0.82,-3.449,-3.357,0.902,0.808,-8.329,-3.649,3.968
0.677,-3.929,-0.719,0.925,1.0,2.576,7.088,3.059,-1.199,8.065,0.007,1.624,-1.51,1.114,-3.104,-2.514,1.089,1.176,-8.448,-3.345,3.29
0.486,-3.093,-0.967,1.164,1.0,2.114,5.641,3.625,-1.748,6.632,0.015,2.106,-1.146,0.789,-3.643,-2.977,1.048,0.99,-6.168,-2.97,4.062
0.509,-3.699,-0.345,0.557,1.0,2.734,6.816,3.612,-1.191,8.058,0.09,2.119,-1.509,1.165,-3.379,-2.912,1.465,0.95,-8.08,-3.418,4.101
0.708,-3.261,-1.044,0.575,1.0,2.216,5.938,3.652,-1.931,6.843,-0.2,2.319,-1.115,1.18,-3.753,-2.92,1.41,1.136,-6.526,-3.235,4.497
0.42,-3.195,-1.019,0.927,1.0,2.05,5.499,3.774,-2.005,6.326,-0.444,2.523,-0.731,0.862,-3.972,-3.182,1.277,1.067,-5.936,-2.895,4.408
0.573,-2.573,-1.539,0.451,1.0,1.298,4.88,3.748,-2.072,5.114,-0.178,2.383,-1.041,1.015,-3.839,-2.997,1.059,0.932,-4.851,-2.384,4.517
0.542,-3.142,-1.183,0.776,1.0,1.839,5.304,3.723,-1.86,5.911,-0.111,2.261,-0.974,1.022,-3.757,-2.883,1.28,1.074,-5.858,-2.74,4.189
0.555,-2.889,-0.754,0.81,1.0,1.863,5.148,3.474,-1.896,5.894,-0.113,2.123,-1.009,0.854,-3.522,-2.945,1.013,0.855,-5.372,-2.504,4.15
0.406,-3.583,-0.769,0.787,1.0,2.401,6.264,3.788,-1.741,7.067,-0.05,2.284,-1.188,1.052,-3.807,-3.1,1.234,1.021,-7.021,-3.167,4.23
0.391,-2.242,-1.604,0.785,1.0,1.195,4.236,3.772,-2.213,4.737,-0.329,2.422,-0.503,0.934,-3.643,-3.009,1.18,0.961,-4.127,-2.191,4.597
0.409,-2.929,-1.583,1.014,1.0,1.511,4.627,3.935,-1.845,4.967,-0.113,2.32,-0.973,0.822,-3.712,-3.255,1.023,0.769,-4.903,-2.334,3.943
0.352,-2.908,-1.5,0.741,1.0,1.7,5.083,4.129,-2.158,5.881,-0.269,2.776,-0.806,0.961,-4.022,-3.259,1.055,0.967,-5.376,-2.648,4.739
0.494,-3.55,-0.571,0.804,1.0,2.592,6.674,3.709,-1.477,7.735,0.33,2.029,-1.386,1.031,-3.414,-3.073,1.031,0.834,-7.475,-3.239,4.033
0.386,-3.244,-1.152,0.592,1.0,2.154,5.913,3.67,-1.706,6.75,-0.262,2.071,-1.109,0.95,-3.592,-3.159,0.907,0.898,-6.744,-3.052,3.962
0.713,-3.129,-1.155,0.67,1.0,1.816,5.426,3.711,-2.08,6.309,-0.204,2.553,-1.018,0.975,-3.937,-3.015,1.006,1.068,-5.495,-2.539,4.175
0.211,-2.719,-0.911,0.477,1.0,1.832,4.966,3.625,-1.134,5.826,-0.004,2.261,-0.952,0.795,-3.259,-2.961,1.081,0.678,-5.527,-2.63,4.108
0.455,-3.238,-1.028,0.294,1.0,2.102,6.11,3.867,-1.57,7.055,-0.151,2.308,-1.266,1.136,-3.712,-3.188,0.853,0.913,-6.692,-3.024,4.2
0.543,-3.493,-0.922,0.517,1.0,2.156,6.179,3.422,-1.348,6.771,0.162,1.807,-1.373,1.161,-3.213,-2.255,1.225,1.041,-7.048,-2.837,3.445
0.541,-3.346,-1.034,1.15,1.0,2.146,5.935,3.656,-1.825,6.856,0.066,2.343,-1.234,0.911,-3.701,-2.967,1.057,0.815,-6.57,-2.884,4.027
0.484,-3.064,-1.302,0.866,1.0,1.829,5.302,3.668,-1.911,6.071,-0.162,2.087,-1.132,0.973,-3.718,-3.141,1.145,0.908,-5.38,-2.521,4.268
0.564,-3.605,-0.759,1.035,1.0,2.553,6.577,3.276,-1.157,7.8,-0.102,1.825,-1.389,1.097,-3.226,-2.856,1.201,1.143,-7.777,-3.328,3.812
0.501,-2.579,-1.446,0.925,1.0,1.419,4.214,3.887,-2.123,4.713,-0.322,2.516,-0.746,0.797,-3.796,-3.106,1.073,0.679,-4.199,-2.124,4.072
0.631,-2.95,-1.388,0.06,1.0,1.728,5.202,3.954,-2.02,5.872,-0.258,2.633,-1.028,1.02,-3.976,-3.202,1.138,0.906,-5.309,-2.499,4.622
0.665,-2.91,-1.031,0.411,1.0,1.79,5.157,3.688,-2.15,5.897,-0.317,2.479,-0.916,0.931,-3.871,-3.281,0.976,0.905,-5.342,-2.721,4.385
0.732,-3.255,-0.827,1.013,1.0,1.943,5.488,3.043,-1.621,6.161,0.066,2.146,-1.168,0.806,-3.497,-2.662,0.947,1.003,-6.166,-2.598,3.502
0.317,-2.458,-1.286,1.121,1.0,1.425,4.152,3.74,-1.804,4.934,-0.33,2.265,-0.64,0.639,-3.48,-2.859,0.947,0.704,-4.322,-2.12,3.782
0.537,-3.606,-0.845,0.243,1.0,2.314,6.6,3.362,-1.307,7.715,-0.05,2.014,-1.406,1.285,-3.391,-2.684,1.271,1.124,-7.642,-3.162,3.913
0.653,-3.153,-1.402,0.74,1.0,1.697,5.633,3.125,-1.537,6.227,0.046,1.753,-1.221,1.054,-3.359,-2.152,1.032,1.369,-6.129,-2.744,3.317
0.302,-2.584,-1.508,0.555,1.0,1.398,4.522,4.02,-2.223,5.179,-0.256,2.507,-0.903,0.937,-3.898,-3.014,1.008,0.796,-4.502,-2.126,4.216
0.73,-3.306,-0.709,0.596,1.0,2.084,5.895,3.355,-1.654,6.674,0.104,2.354,-1.37,0.991,-3.624,-3.018,1.088,0.931,-6.758,-2.921,4.071
0.383,-3.391,-1.209,0.781,1.0,2.104,5.938,3.591,-1.573,6.834,-0.178,2.007,-1.233,0.886,-3.515,-2.981,1.024,0.91,-6.748,-3.097,3.692
0.672,-2.95,-1.077,-0.098,1.0,1.491,5.148,3.079,-1.428,5.582,0.14,1.88,-1.078,1.213,-3.035,-2.165,1.223,0.941,-5.499,-2.228,3.283
0.708,-3.316,-0.723,0.736,1.0,2.033,5.895,3.454,-1.78,6.745,0.108,2.287,-1.023,0.965,-3.658,-2.826,1.068,0.891,-6.437,-2.79,4.04
0.536,-2.785,-0.962,0.76,1.0,1.729,4.806,3.768,-2.462,5.615,-0.601,2.601,-0.754,0.91,-4.062,-3.592,1.257,0.76,-4.822,-2.484,4.866
0.4,-4.064,-0.505,0.799,1.0,2.85,7.209,3.538,-0.748,8.303,0.197,1.869,-1.728,1.017,-3.177,-2.529,1.054,0.967,-8.481,-3.286,3.339
0.514,-3.696,-0.727,0.634,1.0,2.415,6.758,3.553,-1.274,7.744,0.144,1.714,-1.534,1.042,-3.239,-2.79,1.013,0.793,-7.868,-3.116,3.667
0.221,-3.461,-0.572,0.818,1.0,2.439,5.94,3.469,-1.199,6.894,0.299,2.012,-1.275,0.82,-3.077,-2.702,1.086,0.726,-6.998,-2.99,3.421
0.251,-3.838,-0.876,1.075,1.0,2.664,6.555,3.692,-1.418,7.671,0.145,2.158,-1.417,0.934,-3.551,-2.867,1.146,0.984,-7.719,-3.427,3.895
0.481,-3.464,-0.873,0.429,1.0,2.331,6.199,3.187,-1.2,6.969,0.199,1.844,-1.362,0.989,-3.031,-2.672,1.048,0.824,-7.287,-2.943,3.296
0.623,-3.669,-0.923,0.408,1.0,2.277,6.605,3.552,-1.609,7.512,-0.286,2.313,-1.167,1.004,-3.632,-3.032,1.066,1.031,-7.473,-3.357,4.043
0.708,-3.475,-0.935,0.79,1.0,1.949,5.848,3.536,-1.796,6.631,-0.039,2.181,-1.175,0.961,-3.602,-2.734,0.962,1.063,-6.435,-2.663,3.749
0.426,-3.202,-0.831,0.974,1.0,2.143,5.775,3.706,-1.247,6.84,-0.007,2.333,-1.142,0.879,-3.466,-3.036,1.082,0.876,-6.693,-2.858,4.141
0.825,-4.067,-0.25,-0.141,1.0,2.727,6.922,2.94,-0.861,8.048,0.21,1.823,-1.701,1.079,-3.015,-2.403,1.254,0.984,-8.41,-3.12,3.137
0.409,-2.822,-1.375,0.992,1.0,1.554,4.8,3.976,-2.054,5.336,-0.321,2.264,-1.006,0.798,-3.881,-3.2,0.979,0.848,-4.783,-2.43,4.125
0.619,-2.347,-1.724,-0.118,1.0,1.04,3.926,3.765,-2.622,4.404,-0.444,2.644,-0.638,1.031,-4.019,-3.062,0.909,0.856,-3.305,-1.641,4.424
0.784,-3.246,-1.168,0.313,1.0,1.975,5.739,3.524,-1.909,6.644,-0.149,2.409,-1.057,1.176,-3.702,-2.885,1.175,1.207,-6.057,-2.776,4.155
0.34,-3.084,-0.938,0.718,1.0,2.08,5.379,3.742,-1.908,6.242,-0.258,2.383,-1.11,0.893,-3.722,-3.221,1.204,0.929,-6.188,-3.039,4.158
0.124,-1.935,-1.868,0.578,1.0,1.1,3.182,4.104,-2.35,3.918,-0.518,2.581,-0.333,0.704,-3.833,-3.11,0.766,0.718,-2.712,-1.753,4.249
0.466,-2.936,-1.253,0.625,1.0,2.051,5.248,3.766,-1.706,6.359,-0.003,2.258,-1.121,0.699,-3.378,-2.791,0.938,0.928,-5.772,-2.619,3.663
0.347,-2.482,-1.578,0.69,1.0,1.381,4.132,4.588,-2.529,4.529,-0.273,2.994,-0.667,0.721,-4.359,-3.475,0.874,0.794,-3.52,-2.076,4.83
0.526,-1.898,-2.083,0.268,1.0,0.768,3.153,4.088,-2.545,3.679,-0.674,2.496,-0.321,0.919,-3.919,-2.993,1.067,0.779,-2.763,-1.596,4.496
0.544,-2.958,-0.808,0.799,1.0,1.88,5.602,3.476,-1.613,6.397,-0.082,2.143,-1.152,1.042,-3.358,-2.728,1.007,0.971,-6.094,-2.808,3.856
0.643,-3.349,-0.632,1.154,1.0,2.121,6.012,3.325,-1.483,7.031,0.152,1.938,-1.319,0.864,-3.247,-2.853,0.947,0.933,-6.727,-2.986,3.718
0.743,-2.912,-1.345,0.237,1.0,1.566,5.23,3.459,-1.964,5.883,-0.366,2.069,-0.929,1.138,-3.64,-2.772,1.179,1.152,-5.326,-2.487,4.046
0.399,-2.958,-0.777,0.286,1.0,1.944,5.192,4.062,-2.088,6.131,-0.273,2.608,-0.974,0.742,-3.995,-3.745,0.808,0.588,-5.753,-2.834,4.541
0.591,-3.162,-1.061,0.27,1.0,1.915,5.667,3.841,-1.886,6.42,-0.368,2.297,-0.976,1.059,-3.816,-3.285,1.302,0.841,-6.061,-2.853,4.518
0.623,-2.699,-1.275,0.447,1.0,1.673,4.947,3.919,-2.571,5.74,-0.546,2.731,-0.838,0.832,-4.241,-3.838,1.375,0.912,-4.81,-2.841,5.264
0.319,-2.836,-1.093,1.245,1.0,1.758,4.639,3.522,-1.686,5.27,0.004,1.873,-0.977,0.56,-3.17,-2.592,0.891,0.846,-5.187,-2.435,3.294
0.476,-3.005,-0.913,1.05,1.0,2.007,5.389,3.483,-1.555,6.396,-0.096,2.123,-1.104,0.667,-3.228,-2.819,0.742,0.75,-6.273,-2.768,3.783
0.579,-2.219,-1.703,0.339,1.0,1.068,3.881,3.844,-2.819,4.56,-0.461,2.668,-0.509,0.772,-3.995,-3.32,1.058,0.883,-3.242,-2.06,4.693
0.446,-2.622,-1.513,1.05,1.0,1.419,4.514,3.75,-2.019,5.118,-0.115,2.295,-0.927,0.677,-3.612,-3.001,0.888,0.829,-4.501,-2.277,4.161
0.581,-3.371,-0.977,0.802,1.0,2.307,6.054,3.536,-1.605,7.11,-0.234,2.083,-1.082,0.877,-3.493,-3.386,1.159,0.889,-7.042,-3.211,3.962
0.74,-2.935,-1.18,0.826,1.0,1.628,5.362,3.455,-2.075,5.963,-0.066,2.246,-1.04,1.009,-3.675,-2.779,1.154,1.117,-5.834,-2.683,4.175
0.557,-3.257,-0.964,0.319,1.0,2.091,6.094,3.42,-1.466,7.013,0.187,2.088,-1.402,0.98,-3.412,-2.645,1.002,0.981,-6.725,-2.915,3.839
0.615,-3.216,-0.533,0.593,1.0,2.074,5.698,3.343,-1.631,6.545,0.118,2.171,-1.103,0.956,-3.562,-2.691,1.083,1.041,-6.317,-2.745,3.938
0.861,-2.804,-1.154,0.585,1.0,1.599,5.099,3.191,-2.171,5.586,-0.178,2.185,-0.919,1.209,-3.675,-2.289,1.068,1.193,-4.95,-2.281,3.906
0.664,-2.241,-1.526,0.506,1.0,1.183,4.065,4.041,-2.723,4.61,-0.548,2.906,-0.544,0.768,-4.306,-3.363,0.934,0.782,-3.521,-2.182,4.846
0.849,-2.428,-1.862,0.366,1.0,0.966,4.119,3.796,-2.543,4.421,-0.387,2.539,-0.719,1.045,-4.166,-3.071,1.035,1.092,-3.77,-1.974,4.636
0.42,-3.687,-0.709,1.212,1.0,2.491,6.521,3.604,-1.12,7.566,0.082,2.294,-1.554,0.889,-3.327,-2.658,1.179,1.016,-7.743,-3.292,3.779
0.517,-2.742,-1.402,1.031,1.0,1.675,4.655,3.909,-2.173,5.572,-0.133,2.524,-0.855,0.778,-3.952,-3.305,1.006,0.816,-4.515,-2.386,4.479
0.403,-3.559,-0.595,0.756,1.0,2.499,6.694,3.622,-1.456,7.71,0.083,2.185,-1.424,0.917,-3.332,-2.967,0.935,0.839,-7.672,-3.327,3.942
0.476,-2.852,-1.222,0.26,1.0,1.696,5.082,3.889,-1.78,5.8,-0.281,2.234,-0.887,1.051,-3.604,-3.049,0.976,0.9,-5.252,-2.453,4.183
0.356,-3.663,-0.66,0.927,1.0,2.574,6.483,3.869,-1.615,7.467,0.058,2.434,-1.329,1.065,-3.847,-3.258,1.147,0.777,-7.317,-3.297,4.288
0.558,-3.971,-0.613,0.628,1.0,2.794,6.889,3.53,-1.297,8.096,0.058,2.24,-1.512,1.063,-3.494,-2.993,1.258,1.094,-8.16,-3.485,3.736
0.548,-3.907,-0.698,0.264,1.0,2.673,7.121,3.338,-1.001,8.11,-0.04,1.896,-1.528,1.132,-3.396,-2.719,1.149,1.152,-8.3,-3.41,3.609
0.631,-3.311,-0.912,0.505,1.0,2.103,5.935,3.597,-1.674,6.781,0.076,2.487,-1.316,0.963,-3.611,-3.044,1.175,0.916,-6.496,-2.934,4.324
0.465,-3.136,-1.113,0.999,1.0,1.98,5.331,3.738,-1.882,6.165,-0.001,2.214,-1.016,0.844,-3.792,-2.972,1.049,1.064,-5.718,-2.66,4.081
0.72,-3.426,-0.834,0.528,1.0,2.064,6.247,3.334,-1.608,7.03,0.003,2.049,-1.167,1.098,-3.448,-2.603,1.079,0.973,-7.083,-2.943,3.828
0.428,-3.205,-0.548,0.601,1.0,2.167,5.686,3.799,-1.517,6.467,-0.36,2.543,-1.17,0.967,-3.703,-3.187,1.066,0.734,-6.452,-2.965,4.355
0.557,-2.916,-0.932,0.494,1.0,1.866,5.239,3.952,-2.133,6.032,-0.323,2.627,-1.08,0.768,-4.058,-3.565,0.851,0.718,-5.386,-2.631,4.752
0.818,-3.545,-0.993,0.696,1.0,2.125,6.259,3.446,-1.727,7.182,-0.121,2.053,-1.18,1.023,-3.677,-2.905,1.175,1.159,-6.979,-3.074,3.985
0.362,-3.345,-0.771,1.113,1.0,2.322,6.192,3.563,-1.439,7.261,0.022,2.068,-1.111,0.777,-3.388,-2.719,0.931,0.957,-7.0,-3.182,3.651
0.358,-3.34,-0.59,0.649,1.0,2.422,5.955,3.41,-1.377,6.917,-0.064,2.224,-1.258,0.986,-3.29,-2.741,1.147,0.897,-7.085,-3.311,3.712
0.543,-2.865,-1.413,0.526,1.0,1.794,5.508,4.063,-2.103,6.183,-0.117,2.543,-0.927,1.043,-3.968,-3.347,1.077,0.948,-5.703,-2.674,4.786
0.865,-2.208,-1.683,-0.185,1.0,0.877,3.942,3.556,-2.435,4.33,-0.558,2.537,-0.59,1.115,-3.812,-2.687,1.115,1.036,-3.487,-1.933,4.339
0.356,-3.468,-0.711,1.223,1.0,2.318,6.293,3.428,-1.51,7.362,0.107,2.232,-1.318,0.793,-3.365,-2.855,0.898,0.854,-7.266,-3.259,3.897
0.459,-2.295,-1.77,0.936,1.0,1.193,4.095,4.149,-2.403,4.334,-0.3,2.662,-0.727,0.842,-3.926,-2.907,0.847,0.822,-3.661,-2.069,4.275
0.298,-3.536,-0.495,0.775,1.0,2.541,6.267,3.632,-1.298,7.237,0.135,1.928,-1.481,0.904,-3.32,-2.923,1.197,0.745,-7.735,-3.303,3.635
0.399,-3.345,-0.704,0.884,1.0,2.31,5.906,3.531,-1.412,6.867,-0.134,2.203,-1.183,0.932,-3.506,-2.967,1.148,0.859,-6.804,-3.048,3.997
0.316,-2.886,-1.26,0.54,1.0,1.913,5.28,4.152,-1.868,6.084,-0.284,2.248,-0.935,0.867,-3.892,-3.139,1.086,0.951,-5.575,-2.927,4.333
0.373,-2.411,-1.086,0.824,1.0,1.48,4.335,3.595,-1.858,4.959,-0.243,2.155,-0.806,0.686,-3.597,-3.143,0.995,0.771,-4.562,-2.461,4.356
0.37,-3.698,-0.439,0.925,1.0,2.658,6.56,3.494,-1.356,7.604,0.016,2.006,-1.392,0.817,-3.308,-2.999,1.08,0.759,-7.864,-3.447,3.808
0.727,-2.72,-1.296,0.646,1.0,1.511,5.108,3.495,-2.009,5.564,-0.38,2.558,-0.92,0.874,-3.936,-3.292,1.076,0.879,-5.191,-2.529,4.578
0.594,-3.267,-0.951,0.27,1.0,2.106,6.145,3.11,-1.355,7.132,0.175,1.577,-1.181,1.34,-3.053,-2.271,1.063,1.21,-6.809,-2.7,3.231
0.841,-2.977,-1.316,0.38,1.0,1.663,5.201,3.233,-1.722,5.772,-0.044,1.909,-0.991,1.11,-3.365,-2.354,0.951,1.241,-5.775,-2.427,3.563
0.553,-2.657,-1.394,0.275,1.0,1.475,4.832,3.744,-2.089,5.34,-0.121,2.262,-0.877,1.049,-3.723,-2.86,0.938,1.076,-4.904,-2.36,4.113
0.679,-2.575,-1.483,0.406,1.0,1.137,4.473,3.672,-2.389,4.96,-0.392,2.533,-0.722,0.983,-4.055,-3.028,1.211,1.025,-4.305,-2.059,4.465
0.55,-3.906,-0.464,0.313,1.0,2.737,7.027,3.413,-1.305,8.16,0.008,1.895,-1.426,1.254,-3.287,-2.72,1.297,1.157,-8.436,-3.527,3.783
0.666,-2.771,-1.473,0.626,1.0,1.564,4.815,3.307,-1.663,5.448,-0.052,1.941,-1.103,1.0,-3.32,-2.552,1.068,1.091,-5.068,-2.328,3.703
0.233,-2.666,-1.262,0.963,1.0,1.729,4.423,4.121,-2.127,5.436,-0.276,2.65,-0.799,0.645,-3.962,-3.518,0.996,0.772,-4.504,-2.543,4.575
0.597,-3.574,-1.029,0.542,1.0,2.209,6.36,3.345,-1.365,7.14,0.003,2.22,-1.428,1.154,-3.47,-2.793,1.148,1.005,-7.203,-2.886,4.034
0.395,-2.94,-0.846,0.824,1.0,2.017,5.411,3.814,-1.888,6.126,-0.181,2.478,-1.101,0.804,-3.734,-3.293,0.986,0.864,-5.725,-2.736,4.381
0.317,-2.848,-1.461,0.95,1.0,1.637,4.792,4.05,-2.104,5.465,-0.139,2.351,-0.826,0.742,-3.902,-3.547,0.94,0.731,-4.874,-2.361,4.298
0.568,-3.811,-0.362,0.398,1.0,2.637,6.269,3.025,-1.125,7.492,-0.126,1.913,-1.449,0.952,-3.061,-2.511,1.299,0.979,-7.64,-3.158,3.279
0.554,-3.542,-0.733,0.861,1.0,2.32,6.01,3.383,-1.323,7.114,-0.058,2.037,-1.24,0.983,-3.357,-2.315,1.254,1.131,-7.042,-2.879,3.528
0.701,-2.748,-1.43,0.344,1.0,1.333,4.61,3.328,-1.684,5.19,-0.251,2.001,-0.982,0.999,-3.388,-2.547,0.968,1.128,-4.575,-2.024,3.529
0.708,-3.134,-1.241,0.536,1.0,1.763,5.409,3.432,-1.907,6.11,-0.224,2.267,-1.035,1.102,-3.652,-2.672,1.148,1.175,-5.899,-2.727,3.824
0.344,-2.281,-1.253,0.756,1.0,1.354,4.083,3.992,-2.378,4.759,-0.472,2.678,-0.619,0.746,-3.923,-3.51,0.96,0.6,-4.011,-2.297,4.836
0.509,-2.189,-1.725,0.89,1.0,1.16,3.94,4.245,-2.864,4.468,-0.64,2.901,-0.455,0.725,-4.525,-3.852,0.848,0.82,-3.312,-2.272,5.193
0.617,-3.37,-0.955,0.461,1.0,2.087,5.872,3.203,-1.494,6.719,0.29,1.887,-1.319,0.929,-3.362,-2.548,1.17,1.117,-6.488,-2.711,3.466
0.485,-3.166,-1.09,1.188,1.0,2.002,5.359,3.779,-1.901,6.196,-0.356,2.216,-0.808,0.871,-3.775,-3.131,1.047,0.944,-5.722,-2.706,4.282
0.445,-3.569,-0.951,0.889,1.0,2.222,6.148,3.549,-1.301,7.091,0.057,1.881,-1.488,1.061,-3.352,-2.66,1.091,1.008,-7.082,-2.705,3.716
0.66,-3.252,-0.927,0.022,1.0,1.944,5.909,3.64,-1.819,6.684,-0.126,2.41,-1.232,1.196,-3.809,-2.999,1.225,0.948,-6.325,-2.82,4.472
0.621,-2.457,-1.835,0.56,1.0,1.058,4.023,3.747,-2.3,4.33,-0.072,2.624,-0.882,0.721,-3.743,-2.952,0.926,0.76,-3.557,-1.781,4.323
0.473,-2.775,-1.267,1.36,1.0,1.536,4.657,3.783,-1.868,5.218,-0.109,2.47,-0.876,0.782,-3.615,-2.713,0.949,0.964,-4.718,-2.331,3.778
0.39,-3.842,-0.473,1.005,1.0,2.804,6.818,3.581,-1.137,7.821,0.194,1.966,-1.649,0.854,-3.408,-2.961,1.191,0.936,-8.138,-3.652,3.77
0.404,-3.748,-0.706,1.338,1.0,2.797,6.676,3.534,-1.028,7.843,0.001,1.975,-1.651,0.875,-3.277,-2.955,1.034,0.836,-7.845,-3.421,3.48
0.538,-2.95,-1.496,0.366,1.0,1.72,5.438,3.873,-2.204,6.031,-0.256,2.546,-0.905,0.893,-4.038,-3.316,0.948,0.896,-5.643,-2.674,4.448
0.517,-2.122,-1.238,0.999,1.0,1.294,3.929,3.995,-2.417,4.616,-0.419,2.924,-0.434,0.493,-4.038,-3.539,0.74,0.542,-3.462,-2.089,4.89
0.488,-2.524,-1.522,0.635,1.0,1.228,4.646,4.08,-2.349,5.131,-0.37,2.464,-0.725,1.102,-4.002,-3.234,1.182,0.891,-4.379,-2.204,4.807
0.566,-3.132,-0.965,0.461,1.0,1.848,5.796,3.27,-1.671,6.352,0.145,2.044,-1.148,1.119,-3.38,-2.464,1.246,1.133,-6.345,-2.784,3.874
0.724,-3.606,-1.004,0.275,1.0,2.03,6.486,3.09,-1.468,7.127,0.149,1.449,-1.259,1.198,-3.169,-2.004,1.063,1.296,-7.448,-2.923,3.1
0.543,-3.042,-1.184,0.353,1.0,2.045,5.566,4.245,-2.296,6.562,-0.446,2.932,-0.893,1.015,-4.443,-3.516,1.175,0.975,-5.517,-3.005,5.085
0.774,-3.58,-0.729,-0.277,1.0,2.19,6.445,3.311,-1.319,7.135,0.12,1.776,-1.474,1.127,-3.277,-2.56,1.042,1.009,-7.595,-3.042,3.486
0.651,-3.031,-1.162,0.122,1.0,1.846,5.51,4.003,-2.131,6.308,-0.273,2.608,-1.041,0.921,-4.014,-3.277,0.976,0.902,-5.872,-2.626,4.479
0.916,-4.108,-0.566,0.445,1.0,2.741,7.155,2.802,-0.934,8.336,0.309,1.568,-1.778,1.137,-3.01,-2.256,1.291,1.142,-8.61,-3.299,3.027
0.61,-3.11,-1.112,0.608,1.0,1.889,5.94,3.273,-1.231,6.842,0.129,1.91,-1.241,1.094,-3.118,-2.373,1.061,1.091,-6.731,-2.848,3.324
0.551,-3.319,-0.947,0.601,1.0,1.994,5.854,2.946,-1.084,6.589,0.238,1.437,-1.514,1.2,-3.023,-2.241,1.176,1.213,-6.663,-2.6,3.005
0.342,-3.065,-1.126,0.843,1.0,2.095,5.387,3.94,-1.711,6.351,-0.283,2.39,-1.078,0.852,-3.803,-3.278,1.158,0.898,-5.946,-2.836,4.373
0.329,-3.649,-0.32,0.545,1.0,2.624,6.383,3.862,-1.601,7.577,-0.336,2.671,-1.129,0.865,-3.858,-3.538,1.022,0.774,-7.449,-3.422,4.325
0.365,-3.877,-0.229,0.895,1.0,2.707,6.572,3.973,-1.344,7.676,0.14,2.636,-1.465,0.776,-3.668,-3.445,1.137,0.641,-7.85,-3.343,4.391
0.533,-2.997,-0.918,0.823,1.0,1.783,5.132,3.809,-1.726,5.744,0.009,2.546,-1.134,0.706,-3.632,-2.901,0.806,0.77,-5.203,-2.348,3.99
0.403,-2.63,-1.58,0.498,1.0,1.728,4.858,3.879,-2.24,5.707,-0.321,2.428,-0.856,1.055,-3.874,-3.139,1.301,0.963,-4.875,-2.648,4.799
0.591,-3.324,-0.763,1.05,1.0,2.049,5.775,3.232,-1.695,6.612,0.099,2.025,-1.372,0.956,-3.437,-2.669,1.273,0.828,-6.635,-2.815,3.77
0.314,-2.852,-1.319,0.916,1.0,1.818,5.126,4.582,-2.407,5.712,-0.438,2.882,-0.714,0.74,-4.269,-3.869,0.856,0.676,-5.203,-2.66,5.165
0.447,-3.737,-0.472,0.513,1.0,2.631,6.786,3.43,-1.543,7.875,-0.285,2.109,-1.385,0.879,-3.405,-3.055,1.075,0.94,-7.911,-3.495,3.821
